Percent mass remaining in Litterbags ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Percent nitrogen mass remaining in litterbags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Percent phosphorus mass remaining in litterbags ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Litter type,Block,Plot,Position,Months,Percent Mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent Mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent Mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent Mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent Mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent Mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent N mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent N mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent N mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent N mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent N mass remaining,,,,Litter type,Block,Plot,Position,Months,Percent N mass remaining,,,,LitterType,Block,Plot,Position ,Months,Percent P mass remaining,,,,LitterType,Block,Plot,Position ,Months,Percent P mass remaining,,,,Litter Type,Block,Plot,Position ,Months,Percent P remaining,,,,Litter Type,Block,Plot,Position ,Months,Percent P remaining,,,,Litter type,Block,Plot,Position,Months,Percent P mass remaining,,,,Litter type,,Block,Plot,Position,Months,,Percent P mass remaining
turkey oak,A,8,Buried,48,19.94,,,,turkey oak,B,6,Surface,36,62.88,,,,pine,C,10,Buried,36,34.32,,,,pine,B,8,Surface,36,54.25,,,,,,,,,,,,,Mixed,C,11,Surface,36,52.4,,,,turkey oak,A,8,Buried,48,16.16,,,,turkey oak,B,6,Surface,36,113.67,,,,,,,,,,,,,pine,B,10,Surface,36,95.45,,,,,,,,,,,,,Mixed,C,11,Surface,36,76.33,,,,,,,,,,,,,,,,,,,,,,pine,C,4,Buried,48,50.33,,,,pine,C,4,Surface,48,126.57,,,,,,,,,,,,,,,,,,,,
turkey oak,A,9,Buried,48,11.94,,,,turkey oak,B,7,Surface,36,39.39,,,,pine,C,11,Buried,36,32.87,,,,pine,B,9,Surface,36,55.32,,,,,,,,,,,,,Mixed,C,12,Surface,36,58.61,,,,turkey oak,A,9,Buried,48,15.44,,,,turkey oak,B,7,Surface,36,49.11,,,,,,,,,,,,,pine,B,11,Surface,36,117.92,,,,,,,,,,,,,Mixed,C,12,Surface,36,95.07,,,,,,,,,,,,,turkey oak,A,1,Surface,48,38.1,,,,pine,C,5,Buried,48,51.27,,,,pine,C,5,Surface,48,59.88,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,8,Surface,36,43.27,,,,,,,,,,,,,pine,B,10,Surface,36,55.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,8,Surface,36,94.6,,,,pine,A,2,Buried,48,39.81,,,,pine,B,12,Surface,36,126.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,A,2,Surface,48,29.76,,,,pine,C,7,Buried,48,22.87,,,,pine,C,7,Surface,48,106.4,,,,,,,,,,,,,,,,,,,,
turkey oak,B,2,Buried,48,21.12,,,,turkey oak,B,9,Surface,36,54.13,,,,,,,,,,,,,pine,B,11,Surface,36,67.74,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,2,Buried,48,31.03,,,,turkey oak,B,9,Surface,36,92.88,,,,pine,A,4,Buried,48,39.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,A,3,Surface,48,49.87,,,,pine,C,9,Buried,48,19.56,,,,pine,C,8,Surface,48,106.82,,,,,,,,,,,,,,,,,,,,
turkey oak,B,5,Buried,48,22.62,,,,turkey oak,B,11,Surface,36,45.42,,,,pine,A,2,Buried,48,21.11,,,,pine,B,12,Surface,36,66.13,,,,,,,,,,,,,Mixed,A,3,Surface,48,50.71,,,,turkey oak,B,5,Buried,48,26.64,,,,turkey oak,B,11,Surface,36,87.9,,,,pine,A,8,Buried,48,69.25,,,,pine,C,1,Surface,36,82.94,,,,,,,,,,,,,Mixed,A,3,Surface,48,97.89,,,,,,,,,,,,,turkey oak,A,4,Surface,48,23.67,,,,pine,C,10,Buried,48,18.16,,,,pine,C,9,Surface,48,72.18,,,,,,,,,,,,,,,,,,,,
turkey oak,B,7,Buried,48,6.25,,,,turkey oak,B,11,Surface,36,60.06,,,,pine,A,4,Buried,48,20.54,,,,,,,,,,,,,,,,,,,,,,Mixed,A,4,Surface,48,37.05,,,,turkey oak,B,7,Buried,48,6.45,,,,turkey oak,B,11,Surface,36,120.46,,,,pine,A,9,Buried,48,53.92,,,,pine,C,2,Surface,36,100.35,,,,,,,,,,,,,Mixed,A,4,Surface,48,70.38,,,,,,,,,,,,,turkey oak,A,6,Surface,48,14.71,,,,pine,C,11,Buried,48,30.84,,,,pine,C,10,Surface,48,61.72,,,,,,,,,,,,,,,,,,,,
turkey oak,B,8,Buried,48,12.22,,,,turkey oak,B,12,Surface,36,50.05,,,,pine,A,8,Buried,48,34.28,,,,pine,C,1,Surface,36,39.93,,,,,,,,,,,,,Mixed,A,5,Surface,48,44.03,,,,turkey oak,B,8,Buried,48,11.99,,,,turkey oak,B,12,Surface,36,87.83,,,,pine,A,12,Buried,48,64.22,,,,pine,C,4,Surface,36,104.38,,,,,,,,,,,,,Mixed,A,5,Surface,48,70.59,,,,,,,,,,,,,turkey oak,A,6,Surface,48,34.78,,,,,,,,,,,,,pine,C,11,Surface,48,12.4,,,,,,,,,,,,,,,,,,,,
turkey oak,B,9,Buried,48,18.02,,,,,,,,,,,,,pine,A,9,Buried,48,25.34,,,,pine,C,2,Surface,36,64.75,,,,,,,,,,,,,Mixed,A,7,Surface,48,39.63,,,,turkey oak,B,9,Buried,48,21.12,,,,,,,,,,,,,,,,,,,,,,pine,C,5,Surface,36,107.63,,,,,,,,,,,,,Mixed,A,7,Surface,48,65.22,,,,,,,,,,,,,turkey oak,A,6,Surface,48,61.52,,,,,,,,,,,,,pine,C,12,Surface,48,25.64,,,,,,,,,,,,,,,,,,,,
turkey oak,B,12,Buried,48,16.08,,,,turkey oak,C,1,Surface,36,49.86,,,,pine,A,12,Buried,48,35.22,,,,pine,C,3,Surface,36,31.27,,,,,,,,,,,,,Mixed,A,8,Surface,48,35.86,,,,turkey oak,B,12,Buried,48,20.81,,,,turkey oak,C,1,Surface,36,88.35,,,,pine,B,2,Buried,48,46.58,,,,pine,C,7,Surface,36,78.28,,,,,,,,,,,,,Mixed,A,8,Surface,48,49.41,,,,,,,,,,,,,turkey oak,A,8,Surface,48,84.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,2,Surface,36,33.38,,,,,,,,,,,,,pine,C,4,Surface,36,55.26,,,,,,,,,,,,,Mixed,A,9,Surface,48,45.31,,,,,,,,,,,,,turkey oak,C,2,Surface,36,54.97,,,,pine,B,5,Buried,48,27.51,,,,pine,C,10,Surface,36,102.18,,,,,,,,,,,,,Mixed,A,9,Surface,48,76.26,,,,,,,,,,,,,turkey oak,A,9,Surface,48,51.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey oak,C,2,Buried,48,11.19,,,,turkey oak,C,3,Surface,36,46.51,,,,pine,B,2,Buried,48,19.39,,,,pine,C,5,Surface,36,66.86,,,,,,,,,,,,,Mixed,A,10,Surface,48,41.69,,,,turkey oak,C,2,Buried,48,6.12,,,,turkey oak,C,3,Surface,36,78.4,,,,pine,B,8,Buried,48,42.83,,,,pine,C,12,Surface,36,94.75,,,,,,,,,,,,,Mixed,A,10,Surface,48,68.83,,,,,,,,,,,,,turkey oak,A,10,Surface,48,65.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey oak,C,3,Buried,48,12.75,,,,turkey oak,C,4,Surface,36,42.72,,,,pine,B,5,Buried,48,16.91,,,,pine,C,7,Surface,36,58.96,,,,,,,,,,,,,Mixed,A,11,Surface,48,48.79,,,,turkey oak,C,3,Buried,48,15.73,,,,turkey oak,C,4,Surface,36,60.8,,,,pine,B,8,Buried,48,65.79,,,,,,,,,,,,,,,,,,,,,,Mixed,A,11,Surface,48,86.68,,,,,,,,,,,,,turkey oak,A,11,Surface,48,31.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey oak,C,4,Buried,48,20.43,,,,turkey oak,C,5,Surface,36,45.75,,,,pine,B,8,Buried,48,21.32,,,,pine,C,8,Surface,36,52.85,,,,,,,,,,,,,Mixed,A,12,Surface,48,44.99,,,,turkey oak,C,4,Buried,48,17.71,,,,turkey oak,C,5,Surface,36,91.77,,,,pine,B,9,Buried,48,20.14,,,,,,,,,,,,,,,,,,,,,,Mixed,A,12,Surface,48,81.37,,,,,,,,,,,,,turkey oak,A,12,Surface,48,55.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey oak,C,5,Buried,48,25.33,,,,turkey oak,C,7,Surface,36,66.44,,,,pine,B,8,Buried,48,29.57,,,,pine,C,9,Surface,36,58.49,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,5,Buried,48,22.93,,,,turkey oak,C,7,Surface,36,117.44,,,,pine,B,10,Buried,48,57.95,,,,pine,A,1,Surface,48,79.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey oak,C,7,Buried,48,40.35,,,,turkey oak,C,8,Surface,36,44.4,,,,pine,B,9,Buried,48,18.85,,,,pine,C,10,Surface,36,52.51,,,,,,,,,,,,,Mixed,B,1,Surface,48,40.66,,,,turkey oak,C,7,Buried,48,54.13,,,,turkey oak,C,8,Surface,36,85.62,,,,pine,B,12,Buried,48,19.53,,,,pine,A,2,Surface,48,59.75,,,,,,,,,,,,,Mixed,B,1,Surface,48,84.04,,,,,,,,,,,,,turkey oak,B,1,Surface,48,32.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey oak,C,11,Buried,48,16.09,,,,turkey oak,C,9,Surface,36,56.18,,,,pine,B,10,Buried,48,31.68,,,,pine,C,12,Surface,36,46,,,,,,,,,,,,,Mixed,B,2,Surface,48,50.02,,,,turkey oak,C,11,Buried,48,21.1,,,,turkey oak,C,9,Surface,36,81.17,,,,,,,,,,,,,pine,A,3,Surface,48,114.08,,,,,,,,,,,,,Mixed,B,2,Surface,48,87.55,,,,,,,,,,,,,turkey oak,B,1,Surface,48,45.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,10,Surface,36,47.27,,,,pine,B,12,Buried,48,10.81,,,,,,,,,,,,,,,,,,,,,,Mixed,B,3,Surface,48,45.47,,,,,,,,,,,,,turkey oak,C,10,Surface,36,92.31,,,,pine,C,3,Buried,48,18.81,,,,pine,A,4,Surface,48,109.66,,,,,,,,,,,,,Mixed,B,3,Surface,48,78.16,,,,,,,,,,,,,turkey oak,B,2,Surface,48,35.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,11,Surface,36,60.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,B,4,Surface,48,42.81,,,,,,,,,,,,,turkey oak,C,11,Surface,36,104.57,,,,pine,C,4,Buried,48,46.36,,,,pine,A,5,Surface,48,97.36,,,,,,,,,,,,,Mixed,B,4,Surface,48,94.67,,,,,,,,,,,,,turkey oak,B,3,Surface,48,28.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,12,Surface,36,46.35,,,,pine,C,3,Buried,48,10.53,,,,pine,A,1,Surface,48,38.13,,,,,,,,,,,,,Mixed,B,6,Surface,48,47.54,,,,,,,,,,,,,turkey oak,C,12,Surface,36,93.97,,,,pine,C,5,Buried,48,35.11,,,,pine,A,6,Surface,48,108.98,,,,,,,,,,,,,Mixed,B,6,Surface,48,85.08,,,,,,,,,,,,,turkey oak,B,3,Surface,48,50.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pine,C,4,Buried,48,24.07,,,,pine,A,2,Surface,48,26.68,,,,,,,,,,,,,Mixed,B,9,Surface,48,40.78,,,,,,,,,,,,,,,,,,,,,,pine,C,7,Buried,48,52.8,,,,pine,A,7,Surface,48,39.29,,,,,,,,,,,,,Mixed,B,9,Surface,48,86.81,,,,,,,,,,,,,turkey oak,B,5,Surface,48,31.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pine,C,5,Buried,48,20.51,,,,pine,A,3,Surface,48,59.68,,,,,,,,,,,,,Mixed,B,9,Surface,48,41.36,,,,,,,,,,,,,,,,,,,,,,pine,C,9,Buried,48,30.65,,,,pine,A,8,Surface,48,131.47,,,,,,,,,,,,,Mixed,B,9,Surface,48,87.2,,,,,,,,,,,,,turkey oak,B,6,Surface,48,37.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,1,Surface,48,38.1,,,,pine,C,7,Buried,48,26.48,,,,pine,A,4,Surface,48,44.19,,,,,,,,,,,,,Mixed,B,10,Surface,48,41.38,,,,,,,,,,,,,turkey oak,A,1,Surface,48,75.1,,,,pine,C,10,Buried,48,38.5,,,,pine,A,9,Surface,48,117.6,,,,,,,,,,,,,Mixed,B,10,Surface,48,74.64,,,,,,,,,,,,,turkey oak,B,8,Surface,48,56.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,2,Surface,48,17.86,,,,pine,C,9,Buried,48,11.63,,,,pine,A,5,Surface,48,44.5,,,,,,,,,,,,,Mixed,B,12,Surface,48,47.63,,,,,,,,,,,,,turkey oak,A,2,Surface,48,30.59,,,,pine,C,11,Buried,48,52.04,,,,pine,A,10,Surface,48,73.34,,,,,,,,,,,,,Mixed,B,12,Surface,48,80.15,,,,,,,,,,,,,turkey oak,B,9,Surface,48,51.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,3,Surface,48,39.37,,,,pine,C,10,Buried,48,23.5,,,,pine,A,6,Surface,48,55.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,A,3,Surface,48,79.14,,,,pine,C,12,Buried,48,41.89,,,,pine,A,11,Surface,48,115.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,9,Surface,48,55.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,4,Surface,48,17.75,,,,pine,C,11,Buried,48,26.09,,,,pine,A,7,Surface,48,27.36,,,,,,,,,,,,,Mixed,C,1,Surface,48,45.73,,,,,,,,,,,,,turkey oak,A,4,Surface,48,31.65,,,,,,,,,,,,,pine,A,12,Surface,48,81.66,,,,,,,,,,,,,Mixed,C,1,Surface,48,95.61,,,,,,,,,,,,,turkey oak,B,10,Surface,48,62.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,6,Surface,48,13.79,,,,pine,C,12,Buried,48,21.4,,,,pine,A,8,Surface,48,60.72,,,,,,,,,,,,,Mixed,C,10,Surface,48,31.71,,,,,,,,,,,,,turkey oak,A,6,Surface,48,27.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,C,10,Surface,48,85.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,6,Surface,48,31.62,,,,,,,,,,,,,pine,A,9,Surface,48,53.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,A,6,Surface,48,65.1,,,,,,,,,,,,,pine,B,1,Surface,48,63.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,2,Surface,48,22.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,6,Surface,48,46.14,,,,,,,,,,,,,pine,A,10,Surface,48,37.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,A,6,Surface,48,86.98,,,,,,,,,,,,,pine,B,2,Surface,48,119.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,3,Surface,48,42.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,8,Surface,48,53.09,,,,,,,,,,,,,pine,A,11,Surface,48,57.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,A,8,Surface,48,96.81,,,,,,,,,,,,,pine,B,4,Surface,48,127.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,4,Surface,48,56.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,9,Surface,48,37.86,,,,,,,,,,,,,pine,A,12,Surface,48,40.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,A,9,Surface,48,82.46,,,,,,,,,,,,,pine,B,5,Surface,48,108.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,5,Surface,48,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,10,Surface,48,41.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,A,10,Surface,48,79.43,,,,,,,,,,,,,pine,B,8,Surface,48,111.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,7,Surface,48,56.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,11,Surface,48,47.5,,,,,,,,,,,,,pine,B,1,Surface,48,38.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,A,11,Surface,48,86.89,,,,,,,,,,,,,pine,B,9,Surface,48,90.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,8,Surface,48,69.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,A,12,Surface,48,24.46,,,,,,,,,,,,,pine,B,2,Surface,48,54.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,A,12,Surface,48,30.21,,,,,,,,,,,,,pine,B,9,Surface,48,96.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,10,Surface,48,55.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,pine,B,3,Surface,48,38.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pine,B,10,Surface,48,125.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,11,Surface,48,40.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,1,Surface,48,29.71,,,,,,,,,,,,,pine,B,4,Surface,48,57.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,1,Surface,48,70.24,,,,,,,,,,,,,pine,B,12,Surface,48,92.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,11,Surface,48,65.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,1,Surface,48,42.79,,,,,,,,,,,,,pine,B,5,Surface,48,53.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,1,Surface,48,95.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,12,Surface,48,47.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,2,Surface,48,50.04,,,,,,,,,,,,,pine,B,7,Surface,48,54.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,2,Surface,48,85.44,,,,,,,,,,,,,pine,C,3,Surface,48,90.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,3,Surface,48,38.95,,,,,,,,,,,,,pine,B,7,Surface,48,59.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,3,Surface,48,81.65,,,,,,,,,,,,,pine,C,4,Surface,48,123.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,3,Surface,48,50.2,,,,,,,,,,,,,pine,B,8,Surface,48,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,3,Surface,48,87.07,,,,,,,,,,,,,pine,C,5,Surface,48,125.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,5,Surface,48,30.89,,,,,,,,,,,,,pine,B,9,Surface,48,39.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,5,Surface,48,58.63,,,,,,,,,,,,,pine,C,8,Surface,48,107.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,6,Surface,48,39.08,,,,,,,,,,,,,pine,B,9,Surface,48,49.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,6,Surface,48,73.73,,,,,,,,,,,,,pine,C,10,Surface,48,110.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,8,Surface,48,41.48,,,,,,,,,,,,,pine,B,10,Surface,48,56.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,8,Surface,48,92.06,,,,,,,,,,,,,pine,C,11,Surface,48,103.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,9,Surface,48,40.39,,,,,,,,,,,,,pine,B,12,Surface,48,43.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,9,Surface,48,94.11,,,,,,,,,,,,,pine,C,12,Surface,48,111.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,9,Surface,48,40.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,9,Surface,48,99.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,B,10,Surface,48,45.62,,,,,,,,,,,,,pine,C,3,Surface,48,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,B,10,Surface,48,91.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,pine,C,4,Surface,48,42.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,2,Surface,48,22.24,,,,,,,,,,,,,pine,C,5,Surface,48,59.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,2,Surface,48,47.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,3,Surface,48,31.23,,,,,,,,,,,,,pine,C,7,Surface,48,37.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,3,Surface,48,60.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,4,Surface,48,54.71,,,,,,,,,,,,,pine,C,8,Surface,48,41.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,4,Surface,48,97.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,5,Surface,48,52,,,,,,,,,,,,,pine,C,9,Surface,48,54.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,5,Surface,48,97.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,7,Surface,48,34.06,,,,,,,,,,,,,pine,C,10,Surface,48,50.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,7,Surface,48,88.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,8,Surface,48,41.6,,,,,,,,,,,,,pine,C,11,Surface,48,54.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,8,Surface,48,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,10,Surface,48,53.54,,,,,,,,,,,,,pine,C,12,Surface,48,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,10,Surface,48,118.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,turkey oak,C,11,Surface,48,39.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey oak,C,11,Surface,48,81.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
